    Time[s]      Count Rate[Counts/ms]
   52.869503        24.00
   52.870003        28.00
   52.870503        30.00
   52.871003        14.00
   52.871503        34.00
   52.872003        40.00
   52.872503        34.00
   52.873003        54.00
   52.873503        66.00
   52.874003        72.00
   52.874503        88.00
   52.875003        72.00
   52.875503        92.00
   52.876003        34.00
   52.876503        20.00
   52.877003        16.00
   52.877503        38.00
   52.878003        22.00
   52.878503        16.00
   52.879003        44.00
   52.879503        52.00
   52.880003        70.00
   52.880503        66.00
   52.881003        74.00
   52.881503        48.00
   52.882003         8.00
   52.882503        14.00
   52.883003        18.00
   52.883503         6.00
   52.884003        14.00
   52.884503        42.00
   52.885003         4.00
   52.885503        14.00
   52.886003        48.00
   52.886503        48.00
   52.887003        52.00
   52.887503        68.00
   52.888003        74.00
   52.888503        50.00
   52.889003        94.00
   52.889503        50.00
   52.890003        56.00
   52.890503        64.00
   52.891003        38.00
   52.891503        56.00
   52.892003        36.00
   52.892503        24.00
   52.893003        44.00
   52.893503        16.00
   52.894003        18.00
   52.894503        28.00
   52.895003        50.00
   52.895503        44.00
   52.896003        40.00
   52.896503        32.00
   52.897003         8.00
   52.897503        10.00
   52.898003        10.00
   52.898503        22.00
   52.899003         8.00
   52.899503        38.00
   52.900003        56.00
   52.900503        50.00
   52.901003        20.00
   52.901503        20.00
   52.902003        22.00
   52.902503        22.00
   52.903003        66.00
   52.903503        44.00
   52.904003        92.00
   52.904503       104.00
   52.905003        88.00
   52.905503        86.00
   52.906003       106.00
   52.906503       100.00
   52.907003        56.00
   52.907503        44.00
   52.908003        38.00
   52.908503        32.00
   52.909003        20.00
   52.909503         6.00
   52.910003        18.00
   52.910503         2.00
   52.911003         6.00
   52.911503        16.00
   52.912003        42.00
   52.912503         4.00
   52.913003        12.00
   52.913503         4.00
   52.914003         2.00
   52.914503         2.00
   52.915003         2.00
   52.915503         0.00
   52.916003         0.00
   52.916503         4.00
   52.917003         2.00
   52.917503         2.00
   52.918003         0.00
   52.918503         6.00
   52.919003         0.00
   52.919503         0.00
   52.920003         2.00
   52.920503         8.00
   52.921003         2.00
   52.921503        12.00
   52.922003         6.00
   52.922503        14.00
   52.923003        30.00
   52.923503        38.00
   52.924003        28.00
   52.924503        10.00
   52.925003         2.00
   52.925503         6.00
   52.926003         4.00
   52.926503         0.00
   52.927003         6.00
   52.927503         4.00
   52.928003         4.00
   52.928503         4.00
   52.929003         4.00
   52.929503         2.00
   52.930003         4.00
   52.930503         8.00
   52.931003         2.00
   52.931503        12.00
   52.932003        40.00
   52.932503        12.00
   52.933003        26.00
   52.933503        22.00
   52.934003        26.00
   52.934503        18.00
   52.935003        32.00
   52.935503        12.00
   52.936003         6.00
   52.936503         0.00
   52.937003         2.00
   52.937503         6.00
   52.938003        42.00
   52.938503        10.00
   52.939003         0.00
   52.939503        28.00
   52.940003        16.00
   52.940503        32.00
   52.941003        16.00
   52.941503        16.00
   52.942003        22.00
   52.942503        18.00
   52.943003        28.00
   52.943503        40.00
   52.944003        92.00
   52.944503        70.00
   52.945003        52.00
   52.945503        58.00
   52.946003        42.00
   52.946503        48.00
   52.947003        60.00
   52.947503        74.00
   52.948003        74.00
   52.948503        74.00
   52.949003        80.00
   52.949503        84.00
   52.950003        42.00
   52.950503        16.00
   52.951003         0.00
   52.951503         6.00
   52.952003         8.00
   52.952503        24.00
   52.953003        26.00
   52.953503        18.00
   52.954003         6.00
   52.954503         4.00
   52.955003         6.00
   52.955503         8.00
   52.956003         4.00
   52.956503         8.00
   52.957003        12.00
   52.957503        18.00
   52.958003        36.00
   52.958503        10.00
   52.959003        16.00
   52.959503         4.00
   52.960003         4.00
   52.960503         4.00
   52.961003         2.00
   52.961503         2.00
   52.962003         0.00
   52.962503         2.00
   52.963003         4.00
   52.963503         2.00
   52.964003         2.00
   52.964503         4.00
   52.965003         4.00
   52.965503         0.00
   52.966003         0.00
   52.966503         2.00
   52.967003         0.00
   52.967503         0.00
   52.968003         2.00
   52.968503         0.00
   52.969003         0.00
   52.969503         0.00
   52.970003         2.00
   52.970503         4.00
   52.971003         2.00
   52.971503         2.00
   52.972003         2.00
   52.972503         0.00
   52.973003         2.00
   52.973503         4.00
   52.974003         6.00
   52.974503         0.00
   52.975003         2.00
   52.975503         0.00
   52.976003         0.00
   52.976503         0.00
   52.977003         0.00
   52.977503         2.00
   52.978003         2.00
   52.978503         2.00
   52.979003         0.00
   52.979503        16.00
   52.980003        28.00
   52.980503        24.00
   52.981003         6.00
   52.981503        18.00
   52.982003        26.00
   52.982503        14.00
   52.983003        46.00
   52.983503        38.00
   52.984003        38.00
   52.984503        24.00
   52.985003        34.00
   52.985503        42.00
   52.986003        32.00
   52.986503        32.00
   52.987003        10.00
   52.987503         6.00
   52.988003         8.00
   52.988503         0.00
   52.989003        12.00
   52.989503         4.00
   52.990003        32.00
   52.990503        52.00
   52.991003       100.00
   52.991503       102.00
   52.992003       128.00
   52.992503        76.00
   52.993003        52.00
   52.993503        72.00
   52.994003        32.00
   52.994503        24.00
   52.995003         8.00
   52.995503        16.00
   52.996003        28.00
   52.996503        24.00
   52.997003         6.00
   52.997503         4.00
   52.998003        14.00
   52.998503         4.00
   52.999003         6.00
   52.999503        10.00
   53.000003         4.00
   53.000503         2.00
   53.001003        16.00
   53.001503         2.00
   53.002003         8.00
   53.002503         2.00
   53.003003         2.00
   53.003503         4.00
   53.004003        20.00
   53.004503        14.00
   53.005003         4.00
   53.005503         6.00
   53.006003         4.00
   53.006503        10.00
   53.007003         8.00
   53.007503         6.00
   53.008003         0.00
   53.008503        12.00
   53.009003         4.00
   53.009503         2.00
   53.010003        34.00
   53.010503        30.00
   53.011003        14.00
   53.011503         8.00
   53.012003         2.00
   53.012503        10.00
   53.013003         2.00
   53.013503        20.00
   53.014003        20.00
   53.014503        46.00
   53.015003        54.00
   53.015503        44.00
   53.016003        48.00
   53.016503        10.00
   53.017003        10.00
   53.017503         4.00
   53.018003         4.00
   53.018503        18.00
   53.019003         4.00
   53.019503        12.00
   53.020003         2.00
   53.020503         4.00
   53.021003        18.00
   53.021503         4.00
   53.022003         4.00
   53.022503        12.00
   53.023003        26.00
   53.023503        26.00
   53.024003         6.00
   53.024503         8.00
   53.025003        24.00
   53.025503        22.00
   53.026003        26.00
   53.026503        34.00
   53.027003        32.00
   53.027503        24.00
   53.028003        22.00
   53.028503        38.00
   53.029003        46.00
   53.029503        54.00
   53.030003        58.00
   53.030503        84.00
   53.031003        44.00
   53.031503        20.00
   53.032003        22.00
   53.032503        38.00
   53.033003        74.00
   53.033503       106.00
   53.034003       110.00
   53.034503       102.00
   53.035003        90.00
   53.035503        50.00
   53.036003        26.00
   53.036503        40.00
   53.037003        42.00
   53.037503        50.00
   53.038003        38.00
   53.038503        44.00
   53.039003        30.00
   53.039503         6.00
   53.040003         4.00
   53.040503         2.00
   53.041003        10.00
   53.041503        14.00
   53.042003        48.00
   53.042503        22.00
   53.043003        20.00
   53.043503        32.00
   53.044003        36.00
   53.044503        34.00
   53.045003        18.00
   53.045503        44.00
   53.046003        36.00
   53.046503        52.00
   53.047003        14.00
   53.047503        16.00
   53.048003        12.00
   53.048503        32.00
   53.049003        20.00
   53.049503        16.00
   53.050003        14.00
   53.050503        30.00
   53.051003         8.00
   53.051503         8.00
   53.052003        28.00
   53.052503        24.00
   53.053003        26.00
   53.053503        18.00
   53.054003        22.00
   53.054503        30.00
   53.055003         4.00
   53.055503         8.00
   53.056003         4.00
   53.056503         8.00
   53.057003        10.00
   53.057503        28.00
   53.058003        24.00
   53.058503         6.00
   53.059003        10.00
   53.059503        16.00
   53.060003        16.00
   53.060503        10.00
   53.061003         8.00
   53.061503         6.00
   53.062003         2.00
   53.062503         8.00
   53.063003        20.00
   53.063503        10.00
   53.064003        16.00
   53.064503         4.00
   53.065003         2.00
   53.065503        14.00
   53.066003        34.00
   53.066503        38.00
   53.067003        36.00
   53.067503        56.00
   53.068003        74.00
   53.068503        70.00
   53.069003        56.00
   53.069503        36.00
   53.070003        20.00
   53.070503        20.00
   53.071003        12.00
   53.071503        42.00
   53.072003        20.00
   53.072503        16.00
   53.073003         4.00
   53.073503         8.00
   53.074003        12.00
   53.074503         4.00
   53.075003         2.00
   53.075503         0.00
   53.076003         0.00
   53.076503         0.00
   53.077003         8.00
   53.077503        18.00
   53.078003         6.00
   53.078503         0.00
   53.079003         4.00
   53.079503         4.00
   53.080003         2.00
   53.080503         2.00
   53.081003         2.00
   53.081503         4.00
   53.082003         2.00
   53.082503         2.00
   53.083003        30.00
   53.083503        32.00
   53.084003        36.00
   53.084503        24.00
   53.085003        18.00
   53.085503        34.00
   53.086003         8.00
   53.086503        18.00
   53.087003        18.00
   53.087503        16.00
   53.088003        28.00
   53.088503        34.00
   53.089003        12.00
   53.089503        46.00
   53.090003        34.00
   53.090503        36.00
   53.091003        34.00
   53.091503        62.00
   53.092003        30.00
   53.092503         4.00
   53.093003        18.00
   53.093503        24.00
   53.094003        22.00
   53.094503        42.00
   53.095003        36.00
   53.095503        18.00
   53.096003        20.00
   53.096503        46.00
   53.097003         2.00
   53.097503        14.00
   53.098003        30.00
   53.098503        22.00
   53.099003         2.00
   53.099503         0.00
   53.100003         2.00
   53.100503         6.00
   53.101003         0.00
   53.101503         4.00
   53.102003         2.00
   53.102503         2.00
   53.103003         6.00
   53.103503         2.00
   53.104003        16.00
   53.104503         2.00
   53.105003         4.00
   53.105503        40.00
   53.106003        54.00
   53.106503        38.00
   53.107003        28.00
   53.107503        14.00
   53.108003         4.00
   53.108503         6.00
   53.109003         2.00
   53.109503         4.00
   53.110003         8.00
   53.110503         6.00
   53.111003         0.00
   53.111503        10.00
   53.112003        14.00
   53.112503         0.00
   53.113003        10.00
   53.113503         8.00
   53.114003         4.00
   53.114503         0.00
   53.115003         4.00
   53.115503        22.00
   53.116003        28.00
   53.116503        20.00
   53.117003        16.00
   53.117503         0.00
   53.118003         2.00
   53.118503        12.00
   53.119003        18.00
   53.119503        28.00
   53.120003        24.00
   53.120503        12.00
   53.121003        26.00
   53.121503        42.00
   53.122003        20.00
   53.122503        22.00
   53.123003        20.00
   53.123503        18.00
   53.124003        10.00
   53.124503        10.00
   53.125003        14.00
   53.125503        14.00
   53.126003         8.00
   53.126503        26.00
   53.127003        56.00
   53.127503        52.00
   53.128003        34.00
   53.128503         2.00
   53.129003         2.00
   53.129503         4.00
   53.130003         2.00
   53.130503         0.00
   53.131003         0.00
   53.131503         2.00
   53.132003        14.00
   53.132503        12.00
   53.133003        40.00
   53.133503        34.00
   53.134003        12.00
   53.134503        16.00
   53.135003        24.00
   53.135503        28.00
   53.136003        26.00
   53.136503        18.00
   53.137003        36.00
   53.137503        50.00
   53.138003        58.00
   53.138503        44.00
   53.139003        50.00
   53.139503        38.00
   53.140003        30.00
   53.140503        24.00
   53.141003        16.00
   53.141503        18.00
   53.142003        22.00
   53.142503        36.00
   53.143003        22.00
   53.143503        36.00
   53.144003        58.00
   53.144503        88.00
   53.145003        38.00
   53.145503        46.00
   53.146003        36.00
   53.146503        62.00
   53.147003        20.00
   53.147503        14.00
   53.148003        26.00
   53.148503        30.00
   53.149003        48.00
   53.149503        34.00
   53.150003        40.00
   53.150503        42.00
   53.151003        46.00
   53.151503        58.00
   53.152003        50.00
   53.152503        40.00
   53.153003        42.00
   53.153503        46.00
   53.154003        36.00
   53.154503        38.00
   53.155003        58.00
   53.155503        88.00
   53.156003        64.00
   53.156503        82.00
   53.157003       120.00
   53.157503       114.00
   53.158003        80.00
   53.158503        56.00
   53.159003        38.00
   53.159503        56.00
   53.160003        80.00
   53.160503        26.00
   53.161003        24.00
   53.161503        42.00
   53.162003       106.00
   53.162503       102.00
   53.163003        36.00
   53.163503        52.00
   53.164003        36.00
   53.164503        18.00
   53.165003        10.00
   53.165503        14.00
   53.166003        12.00
   53.166503         4.00
   53.167003        12.00
   53.167503        20.00
   53.168003        52.00
   53.168503        24.00
   53.169003         2.00
   53.169503        10.00
   53.170003        20.00
   53.170503         6.00
   53.171003         8.00
   53.171503        14.00
   53.172003        26.00
   53.172503        12.00
   53.173003         2.00
   53.173503         6.00
   53.174003         6.00
   53.174503        10.00
   53.175003         6.00
   53.175503        22.00
   53.176003         6.00
   53.176503        16.00
   53.177003        22.00
   53.177503        30.00
   53.178003        24.00
   53.178503        22.00
   53.179003        58.00
   53.179503        72.00
   53.180003        34.00
   53.180503        38.00
   53.181003        46.00
   53.181503        38.00
   53.182003        52.00
   53.182503        46.00
   53.183003        26.00
   53.183503         8.00
   53.184003        20.00
   53.184503        30.00
   53.185003        76.00
   53.185503        72.00
   53.186003        78.00
   53.186503        96.00
   53.187003        62.00
   53.187503        24.00
   53.188003        32.00
   53.188503        50.00
   53.189003        22.00
   53.189503        30.00
   53.190003        20.00
   53.190503        50.00
   53.191003        64.00
   53.191503        36.00
   53.192003         6.00
   53.192503         0.00
   53.193003        10.00
   53.193503        22.00
   53.194003         6.00
   53.194503        20.00
   53.195003         8.00
   53.195503        16.00
   53.196003         6.00
   53.196503         2.00
   53.197003        24.00
   53.197503        28.00
   53.198003        48.00
   53.198503        40.00
   53.199003        42.00
   53.199503        32.00
   53.200003         8.00
   53.200503        18.00
   53.201003        30.00
   53.201503        10.00
   53.202003         2.00
   53.202503        10.00
   53.203003        10.00
   53.203503         6.00
   53.204003        18.00
   53.204503        18.00
   53.205003        12.00
   53.205503        42.00
   53.206003        54.00
   53.206503        44.00
   53.207003        52.00
   53.207503        54.00
   53.208003        58.00
   53.208503        72.00
   53.209003        76.00
   53.209503        96.00
   53.210003        72.00
   53.210503        36.00
   53.211003        44.00
   53.211503        62.00
   53.212003        50.00
   53.212503        56.00
   53.213003        32.00
   53.213503        32.00
   53.214003        38.00
   53.214503        36.00
   53.215003        58.00
   53.215503        70.00
   53.216003       126.00
   53.216503       144.00
   53.217003       132.00
   53.217503       118.00
   53.218003        94.00
   53.218503        92.00
   53.219003       120.00
   53.219503       126.00
   53.220003       100.00
   53.220503        74.00
   53.221003        72.00
   53.221503        44.00
   53.222003        26.00
   53.222503        20.00
   53.223003        44.00
   53.223503        68.00
   53.224003        38.00
   53.224503        42.00
   53.225003        64.00
   53.225503        54.00
   53.226003        48.00
   53.226503        22.00
   53.227003         6.00
   53.227503         8.00
   53.228003        20.00
   53.228503        36.00
   53.229003        46.00
   53.229503        50.00
   53.230003        62.00
   53.230503        58.00
   53.231003        38.00
   53.231503        70.00
   53.232003        78.00
   53.232503        82.00
   53.233003        52.00
   53.233503        48.00
   53.234003        12.00
   53.234503         8.00
   53.235003         0.00
   53.235503         8.00
   53.236003        10.00
   53.236503        14.00
   53.237003        10.00
   53.237503         8.00
   53.238003        10.00
   53.238503        16.00
   53.239003        12.00
   53.239503         0.00
   53.240003         2.00
   53.240503         4.00
   53.241003        10.00
   53.241503        20.00
   53.242003         6.00
   53.242503        10.00
   53.243003         0.00
   53.243503         4.00
   53.244003         6.00
   53.244503         6.00
   53.245003         6.00
   53.245503         2.00
   53.246003         0.00
   53.246503        12.00
   53.247003         2.00
   53.247503         4.00
   53.248003        10.00
   53.248503        22.00
   53.249003        56.00
   53.249503        40.00
   53.250003        42.00
   53.250503        20.00
   53.251003        18.00
   53.251503        46.00
   53.252003        50.00
   53.252503        84.00
   53.253003        88.00
   53.253503        52.00
   53.254003        34.00
   53.254503        22.00
   53.255003        46.00
   53.255503        68.00
   53.256003        56.00
   53.256503        38.00
   53.257003        34.00
   53.257503        54.00
   53.258003        72.00
   53.258503        70.00
   53.259003        22.00
   53.259503        32.00
   53.260003        70.00
   53.260503        40.00
   53.261003        68.00
   53.261503        56.00
   53.262003        84.00
   53.262503        98.00
   53.263003       100.00
   53.263503        70.00
   53.264003        84.00
   53.264503        88.00
   53.265003        90.00
   53.265503        92.00
   53.266003       112.00
   53.266503        76.00
   53.267003        50.00
   53.267503        76.00
   53.268003        42.00
   53.268503        34.00
   53.269003        12.00
   53.269503         2.00
   53.270003        16.00
   53.270503        10.00
   53.271003        12.00
   53.271503        22.00
   53.272003        18.00
   53.272503        14.00
   53.273003        42.00
   53.273503        56.00
   53.274003        46.00
   53.274503        34.00
   53.275003        30.00
   53.275503        40.00
   53.276003        22.00
   53.276503         6.00
   53.277003         4.00
   53.277503         4.00
   53.278003         4.00
   53.278503         2.00
   53.279003        10.00
   53.279503        12.00
   53.280003        20.00
   53.280503        22.00
   53.281003        16.00
   53.281503         0.00
   53.282003         2.00
   53.282503         2.00
   53.283003         0.00
   53.283503         0.00
   53.284003         0.00
   53.284503         2.00
   53.285003         2.00
   53.285503         2.00
   53.286003         2.00
   53.286503        16.00
   53.287003         2.00
   53.287503        10.00
   53.288003        24.00
   53.288503        14.00
   53.289003        56.00
   53.289503        66.00
   53.290003        54.00
   53.290503        28.00
   53.291003        28.00
   53.291503         4.00
   53.292003         4.00
   53.292503         8.00
   53.293003        24.00
   53.293503        22.00
   53.294003        44.00
   53.294503        40.00
   53.295003        26.00
   53.295503        26.00
   53.296003        18.00
   53.296503        10.00
   53.297003        10.00
   53.297503        22.00
   53.298003        54.00
   53.298503        38.00
   53.299003        32.00
   53.299503        14.00
   53.300003        14.00
   53.300503        12.00
   53.301003        30.00
   53.301503        12.00
   53.302003         2.00
   53.302503         2.00
   53.303003         0.00
   53.303503         8.00
   53.304003        20.00
   53.304503        22.00
   53.305003        30.00
   53.305503         6.00
   53.306003         6.00
   53.306503         0.00
   53.307003         0.00
   53.307503         2.00
   53.308003         2.00
   53.308503         4.00
   53.309003         4.00
   53.309503         0.00
   53.310003         0.00
   53.310503         2.00
   53.311003        10.00
   53.311503         6.00
   53.312003         4.00
   53.312503         2.00
   53.313003         0.00
   53.313503        12.00
   53.314003         4.00
   53.314503         2.00
   53.315003         2.00
   53.315503         4.00
   53.316003         8.00
   53.316503         8.00
   53.317003         6.00
   53.317503        12.00
   53.318003         4.00
   53.318503        10.00
   53.319003        30.00
   53.319503        30.00
   53.320003        22.00
   53.320503        64.00
   53.321003        64.00
   53.321503        50.00
   53.322003        44.00
   53.322503        50.00
   53.323003        42.00
   53.323503        28.00
   53.324003        62.00
   53.324503        44.00
   53.325003        44.00
   53.325503        50.00
   53.326003        82.00
   53.326503        96.00
   53.327003        74.00
   53.327503        76.00
   53.328003        80.00
   53.328503       118.00
   53.329003        90.00
   53.329503        90.00
   53.330003        44.00
   53.330503        66.00
   53.331003        50.00
   53.331503        52.00
   53.332003        50.00
   53.332503        80.00
   53.333003        42.00
   53.333503        14.00
   53.334003         4.00
   53.334503        10.00
   53.335003         4.00
   53.335503         0.00
   53.336003        10.00
   53.336503         6.00
   53.337003         2.00
   53.337503         2.00
   53.338003        18.00
   53.338503        12.00
   53.339003         2.00
   53.339503         0.00
   53.340003         6.00
   53.340503        10.00
   53.341003        12.00
   53.341503        26.00
   53.342003        32.00
   53.342503        36.00
   53.343003        30.00
   53.343503         8.00
   53.344003        20.00
   53.344503        26.00
   53.345003        12.00
   53.345503        28.00
   53.346003         6.00
   53.346503         8.00
   53.347003         0.00
   53.347503         0.00
   53.348003         2.00
   53.348503         0.00
   53.349003         2.00
   53.349503         4.00
   53.350003         2.00
   53.350503         0.00
   53.351003         0.00
   53.351503         0.00
   53.352003         6.00
   53.352503         2.00
   53.353003         2.00
   53.353503         4.00
   53.354003         0.00
   53.354503         0.00
   53.355003         0.00
   53.355503        16.00
   53.356003         0.00
   53.356503         0.00
   53.357003         2.00
   53.357503         4.00
   53.358003         6.00
   53.358503        26.00
   53.359003        38.00
   53.359503        26.00
   53.360003         8.00
   53.360503         6.00
   53.361003         2.00
   53.361503         2.00
   53.362003         8.00
   53.362503         2.00
   53.363003        10.00
   53.363503         8.00
   53.364003        10.00
   53.364503        12.00
   53.365003        12.00
   53.365503         8.00
   53.366003         6.00
   53.366503         8.00
   53.367003        20.00
   53.367503        30.00
   53.368003        42.00
   53.368503        48.00
   53.369003        30.00
   53.369503        20.00
   53.370003        12.00
   53.370503        20.00
   53.371003        12.00
   53.371503        20.00
   53.372003        30.00
   53.372503        34.00
   53.373003        34.00
   53.373503        30.00
   53.374003        10.00
   53.374503         6.00
   53.375003         4.00
   53.375503         2.00
   53.376003         0.00
   53.376503         4.00
   53.377003         0.00
   53.377503         8.00
   53.378003         2.00
   53.378503         2.00
   53.379003         0.00
   53.379503         2.00
   53.380003         0.00
   53.380503         4.00
   53.381003         2.00
   53.381503         2.00
   53.382003         0.00
   53.382503         2.00
   53.383003         2.00
   53.383503         8.00
   53.384003        16.00
   53.384503        22.00
   53.385003        12.00
   53.385503         8.00
   53.386003         2.00
   53.386503        14.00
   53.387003        56.00
   53.387503        60.00
   53.388003       100.00
   53.388503        90.00
   53.389003        88.00
   53.389503        84.00
   53.390003        66.00
   53.390503        52.00
   53.391003        60.00
   53.391503        72.00
   53.392003        66.00
   53.392503        62.00
   53.393003        50.00
   53.393503        68.00
   53.394003       110.00
   53.394503        94.00
   53.395003        90.00
   53.395503        68.00
   53.396003        52.00
   53.396503        56.00
   53.397003        36.00
   53.397503         6.00
   53.398003        12.00
   53.398503        10.00
   53.399003        26.00
   53.399503        38.00
   53.400003        16.00
   53.400503        10.00
   53.401003         8.00
   53.401503        30.00
   53.402003        28.00
   53.402503        16.00
   53.403003        14.00
   53.403503        18.00
   53.404003        18.00
   53.404503         4.00
   53.405003        34.00
   53.405503        28.00
   53.406003        22.00
   53.406503         8.00
   53.407003        10.00
   53.407503        22.00
   53.408003        22.00
   53.408503         8.00
   53.409003         0.00
   53.409503         6.00
   53.410003         6.00
   53.410503         6.00
   53.411003         4.00
   53.411503         2.00
   53.412003        14.00
   53.412503        30.00
   53.413003        22.00
   53.413503        24.00
   53.414003        38.00
   53.414503        42.00
   53.415003         4.00
   53.415503         4.00
   53.416003         0.00
   53.416503         8.00
   53.417003         2.00
   53.417503         0.00
   53.418003         0.00
   53.418503         4.00
   53.419003         0.00
   53.419503         0.00
   53.420003         8.00
   53.420503         0.00
   53.421003         4.00
   53.421503         0.00
   53.422003         0.00
   53.422503         4.00
   53.423003         0.00
   53.423503         0.00
   53.424003         2.00
   53.424503         0.00
   53.425003         0.00
   53.425503         0.00
   53.426003         0.00
   53.426503         4.00
   53.427003         2.00
   53.427503         0.00
   53.428003         0.00
   53.428503         0.00
   53.429003         0.00
   53.429503         0.00
   53.430003         2.00
   53.430503        24.00
   53.431003        42.00
   53.431503        12.00
   53.432003         4.00
   53.432503         0.00
   53.433003         4.00
   53.433503         0.00
   53.434003         0.00
   53.434503         2.00
   53.435003         2.00
   53.435503         0.00
   53.436003         2.00
   53.436503         4.00
   53.437003        18.00
   53.437503         6.00
   53.438003        26.00
   53.438503        12.00
   53.439003        14.00
   53.439503         6.00
   53.440003         6.00
   53.440503         4.00
   53.441003         0.00
   53.441503         4.00
   53.442003        10.00
   53.442503        30.00
   53.443003         4.00
   53.443503         4.00
   53.444003        14.00
   53.444503        16.00
   53.445003        46.00
   53.445503        46.00
   53.446003        22.00
   53.446503        14.00
   53.447003        20.00
   53.447503        28.00
   53.448003         8.00
   53.448503        20.00
   53.449003        30.00
   53.449503        30.00
   53.450003        12.00
   53.450503         8.00
   53.451003        16.00
   53.451503        14.00
   53.452003         4.00
   53.452503        28.00
   53.453003        12.00
   53.453503        14.00
   53.454003         6.00
   53.454503        14.00
   53.455003        12.00
   53.455503        18.00
   53.456003        10.00
   53.456503        38.00
   53.457003        60.00
   53.457503        30.00
   53.458003        30.00
   53.458503        34.00
   53.459003        16.00
   53.459503        14.00
   53.460003         6.00
   53.460503        28.00
   53.461003        42.00
   53.461503        56.00
   53.462003        52.00
   53.462503        26.00
   53.463003         6.00
   53.463503         2.00
   53.464003         4.00
   53.464503         4.00
   53.465003         4.00
   53.465503         0.00
   53.466003         6.00
   53.466503        10.00
   53.467003         4.00
   53.467503         2.00
   53.468003        12.00
   53.468503         2.00
   53.469003         2.00
   53.469503         4.00
   53.470003         0.00
   53.470503         2.00
   53.471003         4.00
   53.471503         8.00
   53.472003         4.00
   53.472503         2.00
   53.473003         4.00
   53.473503         2.00
   53.474003         0.00
   53.474503         0.00
   53.475003         4.00
   53.475503         0.00
   53.476003         0.00
   53.476503        22.00
   53.477003         8.00
   53.477503        12.00
   53.478003         8.00
   53.478503        12.00
   53.479003         8.00
   53.479503         4.00
   53.480003         6.00
   53.480503         6.00
   53.481003         2.00
   53.481503         2.00
   53.482003         2.00
   53.482503         4.00
   53.483003         4.00
   53.483503         8.00
   53.484003         6.00
   53.484503        18.00
   53.485003        14.00
   53.485503        10.00
   53.486003        26.00
   53.486503        44.00
   53.487003        60.00
   53.487503        50.00
   53.488003        72.00
   53.488503        70.00
   53.489003        42.00
   53.489503        54.00
   53.490003        52.00
   53.490503        54.00
   53.491003        42.00
   53.491503        20.00
   53.492003        36.00
   53.492503        36.00
   53.493003        46.00
   53.493503        70.00
   53.494003        78.00
   53.494503        56.00
   53.495003        60.00
   53.495503        50.00
   53.496003        12.00
   53.496503        22.00
   53.497003        20.00
   53.497503        28.00
   53.498003        34.00
   53.498503        32.00
   53.499003        14.00
   53.499503        36.00
   53.500003        36.00
   53.500503        28.00
   53.501003        28.00
   53.501503         6.00
   53.502003        12.00
   53.502503        18.00
   53.503003        14.00
   53.503503        24.00
   53.504003        34.00
   53.504503        24.00
   53.505003        28.00
   53.505503        28.00
   53.506003        40.00
   53.506503        64.00
   53.507003        74.00
   53.507503        68.00
   53.508003        26.00
   53.508503        26.00
   53.509003        42.00
   53.509503        22.00
   53.510003        24.00
   53.510503        44.00
   53.511003        24.00
   53.511503        36.00
   53.512003        78.00
   53.512503        50.00
   53.513003        38.00
   53.513503        74.00
   53.514003        58.00
   53.514503        54.00
   53.515003        34.00
   53.515503        52.00
   53.516003        70.00
   53.516503        92.00
   53.517003        50.00
   53.517503        38.00
   53.518003        40.00
   53.518503        58.00
   53.519003        50.00
   53.519503        42.00
   53.520003        30.00
   53.520503        44.00
   53.521003        16.00
   53.521503         8.00
   53.522003         0.00
   53.522503         0.00
   53.523003         0.00
   53.523503         2.00
   53.524003         2.00
   53.524503         0.00
   53.525003         2.00
   53.525503         0.00
   53.526003         0.00
   53.526503         8.00
   53.527003         4.00
   53.527503         4.00
   53.528003         6.00
   53.528503         6.00
   53.529003         8.00
   53.529503         4.00
   53.530003         2.00
   53.530503         4.00
   53.531003         2.00
   53.531503         0.00
   53.532003         0.00
   53.532503        10.00
   53.533003        12.00
   53.533503        40.00
   53.534003        20.00
   53.534503        46.00
   53.535003        38.00
   53.535503        38.00
   53.536003        76.00
   53.536503        68.00
   53.537003        32.00
   53.537503        58.00
   53.538003        64.00
   53.538503        74.00
   53.539003        76.00
   53.539503        72.00
   53.540003        78.00
   53.540503        72.00
   53.541003        98.00
   53.541503        82.00
   53.542003       100.00
   53.542503        96.00
   53.543003       116.00
   53.543503        82.00
   53.544003        58.00
   53.544503        78.00
   53.545003        96.00
   53.545503        54.00
   53.546003        36.00
   53.546503        34.00
   53.547003        54.00
   53.547503        34.00
   53.548003        42.00
   53.548503        18.00
   53.549003        16.00
   53.549503        14.00
   53.550003        12.00
   53.550503         6.00
   53.551003         8.00
   53.551503         6.00
   53.552003        14.00
   53.552503        12.00
   53.553003        16.00
   53.553503        26.00
   53.554003        26.00
   53.554503        38.00
   53.555003        30.00
   53.555503        26.00
   53.556003        64.00
   53.556503        26.00
   53.557003        32.00
   53.557503        42.00
   53.558003        58.00
   53.558503        30.00
   53.559003        32.00
   53.559503        28.00
   53.560003        90.00
   53.560503        62.00
   53.561003        34.00
   53.561503        32.00
   53.562003        76.00
   53.562503        54.00
   53.563003        36.00
   53.563503        40.00
   53.564003        42.00
   53.564503        50.00
   53.565003        36.00
   53.565503        56.00
   53.566003        82.00
   53.566503        90.00
   53.567003        66.00
   53.567503        36.00
